INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,SMA_5,SMA_10,RSI_14,MACD,MACD_Signal
,M&M,27-Jun-24,3000.0,PE,0.0,0.0,0.0,810.2,417.3,0,0.0,0,0,4-Jun-24,653.6000000000006,620.1999999999999,57.75684721033492,145.12052107114636,132.07117688160474
,M&M,25-Jul-24,2120.0,CE,0.0,0.0,0.0,139.1,480.8,0,0.0,0,0,4-Jun-24,516.6000000000006,584.3100000000001,45.69862999170443,100.10555738026284,125.67805298133636
,M&M,25-Jul-24,2140.0,CE,0.0,0.0,0.0,391.65,462.25,0,0.0,0,0,4-Jun-24,512.3400000000007,552.5699999999999,49.93468323820447,83.84305810814317,117.31105400669773
,M&M,25-Jul-24,2160.0,CE,0.0,0.0,0.0,120.9,443.95,0,0.0,0,0,4-Jun-24,382.3400000000007,517.625,45.808901258499205,48.54801670567741,103.55844654649367
,M&M,25-Jul-24,2180.0,CE,0.0,0.0,0.0,357.2,425.8,0,0.0,0,0,4-Jun-24,363.81000000000074,478.53000000000003,49.7139915437201,39.192095188581106,90.68517627491116
,M&M,25-Jul-24,2200.0,CE,0.0,0.0,0.0,104.55,407.9,0,0.0,0,0,4-Jun-24,222.6800000000007,438.14000000000004,45.90505369174342,11.26090773001755,74.80032256593243
,M&M,25-Jul-24,2220.0,CE,0.0,0.0,0.0,323.95,390.25,0,0.0,0,0,4-Jun-24,259.65000000000066,388.125,49.52190156711794,6.7511636216841,61.190490777082765
,M&M,25-Jul-24,2240.0,CE,0.0,0.0,0.0,89.9,372.9,0,0.0,0,0,4-Jun-24,199.3000000000007,355.82000000000005,45.98935743741489,-15.529703285092125,45.846451964647784
,M&M,25-Jul-24,2260.0,CE,0.0,0.0,0.0,292.2,355.85,0,0.0,0,0,4-Jun-24,233.56000000000068,307.95,49.35231802429115,-16.671354527892902,33.342890666139645
,M&M,25-Jul-24,2280.0,CE,0.0,0.0,0.0,76.9,339.1,0,0.0,0,0,4-Jun-24,177.50000000000068,270.65500000000003,46.064967370418316,-34.55075245854431,19.76416204120285
,M&M,25-Jul-24,2300.0,CE,0.0,0.0,0.0,262.1,322.7,0,0.0,0,0,4-Jun-24,209.01000000000067,215.84499999999997,49.19960403599956,-33.39129781778922,9.133070069404436
,M&M,25-Jul-24,2320.0,CE,0.0,0.0,0.0,65.45,306.65,0,0.0,0,0,4-Jun-24,157.31000000000068,208.48000000000002,46.133609673408635,-47.78954506143933,-2.251452956764318
,M&M,25-Jul-24,2340.0,CE,0.0,0.0,0.0,233.5,291.0,0,0.0,0,0,4-Jun-24,186.0300000000007,192.665,49.055324307398344,-45.119914895507776,-10.82514534451301
,M&M,25-Jul-24,2360.0,CE,0.0,0.0,0.0,55.55,275.7,0,0.0,0,0,4-Jun-24,138.70000000000067,186.13,46.19782824345302,-56.7095788407693,-20.002032043764267
,M&M,25-Jul-24,2380.0,CE,0.0,0.0,0.0,206.85,260.95,0,0.0,0,0,4-Jun-24,164.69000000000068,171.095,48.92214594075432,-53.07402120425604,-26.61642987586262
,M&M,25-Jul-24,2400.0,CE,0.0,0.0,0.0,46.85,246.5,0,0.0,0,0,4-Jun-24,121.64000000000067,165.325,46.25479334851354,-62.38435044967434,-33.77001399062497
,M&M,25-Jul-24,2420.0,CE,0.0,0.0,0.0,182.15,232.4,0,0.0,0,0,4-Jun-24,144.98000000000064,151.145,48.79712259675901,-58.174672787826296,-38.65094575006523
,M&M,25-Jul-24,2440.0,CE,0.0,0.0,0.0,39.25,218.9,0,0.0,0,0,4-Jun-24,106.13000000000068,146.07999999999998,46.30570965195627,-65.61296324891029,-44.04334924983424
,M&M,25-Jul-24,2460.0,CE,0.0,0.0,0.0,159.4,205.85,0,0.0,0,0,4-Jun-24,126.90000000000069,132.79999999999998,48.67833136606014,-61.10834223410248,-47.45634784668789
,M&M,25-Jul-24,2480.0,CE,0.0,0.0,0.0,32.8,193.3,0,0.0,0,0,4-Jun-24,92.09000000000069,128.39000000000001,46.35408061756343,-66.98183468991854,-51.36144521533402
,M&M,25-Jul-24,2500.0,CE,169.1,169.1,160.75,161.15,181.2,9,83.99,3150,3150,4-Jun-24,114.95000000000068,118.295,49.0121182035269,-60.581501603279634,-53.20545649292315
,M&M,25-Jul-24,2520.0,CE,0.0,0.0,0.0,27.25,169.6,0,0.0,0,0,4-Jun-24,83.97000000000068,114.475,46.42765382820385,-65.55808962254228,-55.67598311884697
,M&M,25-Jul-24,2540.0,CE,0.0,0.0,0.0,119.75,158.5,0,0.0,0,0,4-Jun-24,100.07000000000069,103.1,48.4499376696698,-61.33110770461367,-56.80700803600031
,M&M,25-Jul-24,2560.0,CE,0.0,0.0,0.0,22.55,147.9,0,0.0,0,0,4-Jun-24,72.7000000000007,99.8,46.46504502164788,-65.07428588624096,-58.46046360604844
,M&M,25-Jul-24,2580.0,CE,0.0,0.0,0.0,102.8,137.75,0,0.0,0,0,4-Jun-24,86.70000000000068,89.39500000000001,48.34655510848991,-60.86367863952455,-58.94110661274367
,M&M,25-Jul-24,2600.0,CE,0.0,0.0,0.0,18.6,128.15,0,0.0,0,0,4-Jun-24,58.19000000000068,86.57000000000001,46.49995287830253,-63.58797576942452,-59.87048044407984
,M&M,25-Jul-24,2620.0,CE,0.0,0.0,0.0,87.75,119.0,0,0.0,0,0,4-Jun-24,70.29000000000067,77.13,48.248181448057665,-59.481507984936755,-59.79268595225122
,M&M,25-Jul-24,2640.0,CE,0.0,0.0,0.0,15.25,110.3,0,0.0,0,0,4-Jun-24,49.39000000000068,74.72999999999999,46.531378413856764,-61.36981376079463,-60.1081115139599
,M&M,25-Jul-24,2660.0,CE,0.0,0.0,0.0,74.4,102.1,0,0.0,0,0,4-Jun-24,59.76000000000067,66.22999999999999,48.15233054194366,-57.43136599246911,-59.57276240966174
,M&M,25-Jul-24,2680.0,CE,0.0,0.0,0.0,8.85,94.4,0,0.0,0,0,4-Jun-24,40.97000000000068,63.835,46.47098973620867,-58.92025886922296,-59.44226170157398
,M&M,25-Jul-24,2700.0,CE,76.35,76.35,71.45,71.45,87.1,3,29.11,1050,0,4-Jun-24,51.54000000000068,54.864999999999995,48.32662076511167,-54.4215822470874,-58.43812581067667
,M&M,25-Jul-24,2720.0,CE,0.0,0.0,0.0,10.15,80.25,0,0.0,0,0,4-Jun-24,36.02000000000068,53.154999999999994,46.622240952031646,-55.166817574507256,-57.783864163442786
,M&M,25-Jul-24,2740.0,CE,0.0,0.0,0.0,52.65,73.8,0,0.0,0,0,4-Jun-24,43.50000000000068,46.445,47.99175131262518,-51.731696334457205,-56.57343059764567
,M&M,25-Jul-24,2760.0,CE,0.0,0.0,0.0,10.75,67.8,0,0.0,0,0,4-Jun-24,30.77000000000068,45.265,46.71910057157864,-51.79327717106235,-55.617399912329006
,M&M,25-Jul-24,2780.0,CE,0.0,0.0,0.0,43.8,62.15,0,0.0,0,0,4-Jun-24,37.76000000000069,39.365,47.89286767407508,-48.61482025192323,-54.21688398024785
,M&M,25-Jul-24,2800.0,CE,0.0,0.0,0.0,39.65,56.9,0,0.0,350,0,4-Jun-24,31.40000000000068,41.47,47.75061818983018,-45.90161531240485,-52.55383024667925
,M&M,25-Jul-24,2820.0,CE,0.0,0.0,0.0,36.25,52.15,0,0.0,0,0,4-Jun-24,36.62000000000068,36.32,47.62581153266303,-43.52401468671489,-50.74786713468637
,M&M,25-Jul-24,2840.0,CE,0.0,0.0,0.0,10.5,47.65,0,0.0,0,0,4-Jun-24,28.19000000000068,35.845,46.63172714402561,-43.21935306047103,-49.242164319843305
,M&M,25-Jul-24,2860.0,CE,0.0,0.0,0.0,29.85,43.35,0,0.0,0,0,4-Jun-24,32.01000000000068,31.389999999999997,47.51822521945156,-40.9445400705595,-47.582639469986546
,M&M,25-Jul-24,2880.0,CE,0.0,0.0,0.0,5.65,39.45,0,0.0,0,0,4-Jun-24,24.380000000000685,31.07,46.47838934002196,-40.626159066263455,-46.19134338924193
,M&M,25-Jul-24,2900.0,CE,0.0,0.0,0.0,24.45,35.85,0,0.0,0,0,4-Jun-24,21.34000000000068,26.369999999999997,47.44062608427983,-38.414023988068394,-44.635879509007225
,M&M,25-Jul-24,2920.0,CE,0.0,0.0,0.0,9.0,32.55,0,0.0,0,0,4-Jun-24,15.89000000000068,26.255000000000003,46.69760238964081,-37.47558170186922,-43.203819947579625
,M&M,25-Jul-24,2940.0,CE,0.0,0.0,0.0,19.9,29.5,0,0.0,0,0,4-Jun-24,17.77000000000068,22.98,47.324424401526585,-35.44374707078018,-41.651805372219734
,M&M,25-Jul-24,2960.0,CE,0.0,0.0,0.0,5.55,26.7,0,0.0,0,0,4-Jun-24,12.910000000000682,22.46,46.54833503603811,-34.59266584048785,-40.23997746587336
,M&M,25-Jul-24,2980.0,CE,0.0,0.0,0.0,16.1,24.15,0,0.0,0,0,4-Jun-24,15.000000000000682,19.69,47.233460715389526,-32.69005045105098,-38.729992062908885
,M&M,25-Jul-24,3000.0,CE,0.0,0.0,0.0,23.35,21.75,0,0.0,0,0,4-Jun-24,14.780000000000683,18.060000000000002,47.72929617986249,-30.248513602334903,-37.03369637079409
,M&M,25-Jul-24,2000.0,PE,0.0,0.0,0.0,3.5,1.9,0,0.0,350,0,4-Jun-24,13.680000000000684,14.785000000000002,46.4425230951772,-29.57439198465325,-35.54183549356592
,M&M,25-Jul-24,2120.0,PE,0.0,0.0,0.0,123.95,6.4,0,0.0,0,0,4-Jun-24,34.490000000000684,26.130000000000003,54.464760965834145,-19.100656905447927,-32.25359977594232
,M&M,25-Jul-24,2140.0,PE,0.0,0.0,0.0,14.35,7.65,0,0.0,0,0,4-Jun-24,36.25000000000068,24.58,47.49368624070851,-19.420087747603894,-29.686897370274636
,M&M,25-Jul-24,2160.0,PE,0.0,0.0,0.0,145.05,9.1,0,0.0,0,0,4-Jun-24,62.04000000000069,38.52,54.90598268830878,-9.022831709434307,-25.55408423810657
,M&M,25-Jul-24,2180.0,PE,0.0,0.0,0.0,19.45,10.75,0,0.0,0,0,4-Jun-24,61.26000000000069,38.02,47.9069431598629,-10.793382315319285,-22.601943853549113
,M&M,25-Jul-24,2200.0,PE,0.0,0.0,0.0,13.6,12.65,0,0.0,2450,0,4-Jun-24,63.280000000000676,38.480000000000004,47.602574362933794,-12.524230997248317,-20.586401282288953
,M&M,25-Jul-24,2220.0,PE,0.0,0.0,0.0,25.8,14.8,0,0.0,0,0,4-Jun-24,43.65000000000068,39.07,48.33970957709983,-12.764363372010408,-19.021993700233246
,M&M,25-Jul-24,2240.0,PE,0.0,0.0,0.0,192.6,17.25,0,0.0,0,0,4-Jun-24,79.30000000000068,57.775,57.20429269081689,0.49894446396813663,-15.11780606739297
,M&M,25-Jul-24,2260.0,PE,0.0,0.0,0.0,33.55,20.0,0,0.0,0,0,4-Jun-24,57.00000000000068,59.519999999999996,48.63453485095503,-1.8030103023047204,-12.45484691437532
,M&M,25-Jul-24,2280.0,PE,0.0,0.0,0.0,218.9,23.05,0,0.0,0,0,4-Jun-24,96.89000000000068,79.075,56.763481079384334,11.19976599537101,-7.723924332426054
,M&M,25-Jul-24,2300.0,PE,0.0,0.0,0.0,43.0,26.45,0,0.0,0,0,4-Jun-24,102.77000000000066,83.025,48.86068917471225,7.227584849728117,-4.73362249599522
,M&M,25-Jul-24,2320.0,PE,0.0,0.0,0.0,45.65,30.2,0,0.0,0,0,4-Jun-24,106.74000000000066,75.19500000000001,48.97594190948419,4.244507486620677,-2.9379964994720402
,M&M,25-Jul-24,2340.0,PE,0.0,0.0,0.0,53.95,34.3,0,0.0,0,0,4-Jun-24,79.01000000000069,79.155,49.36088750577026,2.521076418811475,-1.846181915815337
,M&M,25-Jul-24,2360.0,PE,0.0,0.0,0.0,276.05,38.85,0,0.0,0,0,4-Jun-24,127.51000000000067,92.25500000000001,58.40422483630613,18.8594586144731,2.2949461902423502
,M&M,25-Jul-24,2380.0,PE,0.0,0.0,0.0,66.9,43.9,0,0.0,0,0,4-Jun-24,97.1100000000007,97.0,49.44869170636184,14.76093231632224,4.788143415458329
,M&M,25-Jul-24,2400.0,PE,0.0,0.0,0.0,23.0,49.25,0,0.0,2100,0,4-Jun-24,93.1100000000007,97.94,47.79217687761973,7.879626158895547,5.406439964145773
,M&M,25-Jul-24,2420.0,PE,0.0,0.0,0.0,81.75,54.95,0,0.0,0,0,4-Jun-24,100.3300000000007,103.53500000000001,50.19668795254761,7.085102802975527,5.742172531911724
,M&M,25-Jul-24,2440.0,PE,0.0,0.0,0.0,338.35,61.25,0,0.0,0,0,4-Jun-24,157.2100000000007,118.10999999999999,59.06463897880839,26.85138675143733,9.964015375816846
,M&M,25-Jul-24,2460.0,PE,0.0,0.0,0.0,98.55,68.0,0,0.0,0,0,4-Jun-24,121.71000000000069,124.61000000000001,50.0886625019946,22.90244811560042,12.55170192377356
,M&M,25-Jul-24,2480.0,PE,0.0,0.0,0.0,371.15,75.2,0,0.0,0,0,4-Jun-24,182.56000000000068,139.83499999999998,57.91780036186398,41.29342271013732,18.30004608104631
,M&M,25-Jul-24,2500.0,PE,0.0,0.0,0.0,86.25,82.9,0,0.0,1400,0,4-Jun-24,195.2100000000007,144.16,49.22683655546738,32.504660096624775,21.140968884162003
,M&M,25-Jul-24,2520.0,PE,0.0,0.0,0.0,404.9,91.1,0,0.0,0,0,4-Jun-24,259.8400000000007,180.085,56.99897982625303,50.66782716470897,27.046340540271395
,M&M,25-Jul-24,2540.0,PE,0.0,0.0,0.0,138.0,99.8,0,0.0,0,0,4-Jun-24,219.77000000000072,188.49,50.08352432607992,43.02964948682953,30.24300232958302
,M&M,25-Jul-24,2560.0,PE,0.0,0.0,0.0,439.5,109.0,0,0.0,0,0,4-Jun-24,287.96000000000066,204.83499999999998,56.50347506518207,60.606237921689456,36.31564944800431
,M&M,25-Jul-24,2580.0,PE,0.0,0.0,0.0,160.6,118.65,0,0.0,0,0,4-Jun-24,245.85000000000068,214.205,50.086185714655805,51.43796689006473,39.34011293641639
,M&M,25-Jul-24,2600.0,PE,0.0,0.0,0.0,474.8,128.85,0,0.0,0,0,4-Jun-24,323.5600000000007,259.385,56.13092152693372,68.73304836796484,45.21870002272608
,M&M,25-Jul-24,2620.0,PE,0.0,0.0,0.0,185.1,139.5,0,0.0,0,0,4-Jun-24,279.6000000000007,269.71999999999997,50.10572875159678,58.39007176668471,47.85297437151781
,M&M,25-Jul-24,2640.0,PE,0.0,0.0,0.0,510.75,150.6,0,0.0,0,0,4-Jun-24,354.1500000000007,286.96000000000004,55.84358719634501,75.5989639250358,53.40217228222141
,M&M,25-Jul-24,2660.0,PE,0.0,0.0,0.0,211.3,162.2,0,0.0,0,0,4-Jun-24,308.51000000000073,298.235,50.13418044573176,64.3324382493845,55.58822547565403
,M&M,25-Jul-24,2680.0,PE,0.0,0.0,0.0,580.55,174.25,0,0.0,0,0,4-Jun-24,392.5000000000007,319.175,56.09507918455965,84.22809547502084,61.31619947552739
,M&M,25-Jul-24,2700.0,PE,0.0,0.0,0.0,239.15,186.8,0,0.0,0,0,4-Jun-24,345.3700000000007,334.465,50.12855180975821,71.62180873755622,63.37732132793316
,M&M,25-Jul-24,2720.0,PE,0.0,0.0,0.0,584.2,199.7,0,0.0,0,0,4-Jun-24,425.1900000000007,352.39500000000004,55.303153797099604,88.45424153598077,68.39270536954268
,M&M,25-Jul-24,2740.0,PE,0.0,0.0,0.0,268.7,213.1,0,0.0,0,0,4-Jun-24,376.7800000000007,365.46500000000003,50.17657111180183,75.46592829786908,69.80734995520797
,M&M,25-Jul-24,2760.0,PE,0.0,0.0,0.0,567.9,226.85,0,0.0,0,0,4-Jun-24,448.1000000000007,378.305,54.485549179185234,88.29769509652385,73.50541898347115
,M&M,25-Jul-24,2780.0,PE,0.0,0.0,0.0,299.4,241.05,0,0.0,0,0,4-Jun-24,391.8700000000007,392.185,50.28285325882237,75.92602868411348,73.9895409235996
,M&M,25-Jul-24,2800.0,PE,0.0,0.0,0.0,659.25,255.6,0,0.0,0,0,4-Jun-24,475.89000000000067,410.63,55.263343144989975,94.07385666659411,78.0064040721985
,M&M,25-Jul-24,2820.0,PE,0.0,0.0,0.0,331.4,270.65,0,0.0,0,0,4-Jun-24,425.33000000000067,425.26000000000005,50.317676822892906,81.06689731763623,78.61850272128605
,M&M,25-Jul-24,2840.0,PE,0.0,0.0,0.0,580.65,285.95,0,0.0,0,0,4-Jun-24,487.7200000000007,432.25,53.70943442533381,89.83561124859364,80.86192442674756
,M&M,25-Jul-24,2860.0,PE,0.0,0.0,0.0,364.55,301.4,0,0.0,0,0,4-Jun-24,447.05000000000064,447.575,50.49102436830071,78.44317217742241,80.37817397688254
,M&M,25-Jul-24,2880.0,PE,0.0,0.0,0.0,680.75,317.35,0,0.0,0,0,4-Jun-24,523.3200000000006,457.59499999999997,54.7625291409247,93.84746439029487,83.072032059565
,M&M,25-Jul-24,2900.0,PE,0.0,0.0,0.0,398.7,333.55,0,0.0,0,0,4-Jun-24,471.21000000000066,473.55,50.57122344488344,82.34715242727134,82.92705613310628
,M&M,25-Jul-24,2920.0,PE,0.0,0.0,0.0,585.55,350.0,0,0.0,0,0,4-Jun-24,522.0400000000006,473.68500000000006,53.13044760947195,87.30392051974843,83.80242901043471
,M&M,25-Jul-24,2940.0,PE,0.0,0.0,0.0,433.7,366.75,0,0.0,0,0,4-Jun-24,492.65000000000066,490.18499999999995,50.827248701561935,78.07912149795982,82.65776750793972
,M&M,25-Jul-24,2960.0,PE,0.0,0.0,0.0,693.8,383.75,0,0.0,0,0,4-Jun-24,558.5000000000007,502.775,54.46818571811842,90.710642247294,84.26834245581058
,M&M,25-Jul-24,2980.0,PE,0.0,0.0,0.0,469.45,401.0,0,0.0,0,0,4-Jun-24,516.2400000000007,519.78,50.962977234071396,81.67652725321341,83.74997941529115
,M&M,25-Jul-24,3000.0,PE,0.0,0.0,0.0,467.65,418.4,0,0.0,0,0,4-Jun-24,530.0300000000007,500.62000000000006,50.93465578731823,73.52414055126184,81.70481164248528
,M&M,29-Aug-24,2120.0,CE,0.0,0.0,0.0,437.55,506.35,0,0.0,0,0,4-Jun-24,500.43000000000063,511.23499999999996,50.429962000561154,63.897921448009015,78.14343360359003
,M&M,29-Aug-24,2160.0,CE,0.0,0.0,0.0,404.9,471.95,0,0.0,0,0,4-Jun-24,494.67000000000064,493.66,49.8529211398605,53.023272048617116,73.11940129259544
,M&M,29-Aug-24,2200.0,CE,0.0,0.0,0.0,373.45,438.45,0,0.0,0,0,4-Jun-24,430.60000000000065,494.55,49.268122856220906,41.39016186905229,66.77355340788681
,M&M,29-Aug-24,2240.0,CE,0.0,0.0,0.0,343.25,406.05,0,0.0,0,0,4-Jun-24,405.3600000000007,460.8,48.6776283445509,29.395102191398394,59.297863164589124
,M&M,29-Aug-24,2280.0,CE,0.0,0.0,0.0,314.45,374.8,0,0.0,0,0,4-Jun-24,374.7200000000007,452.375,48.08574458573627,17.364840595613714,50.91125865079404
,M&M,29-Aug-24,2320.0,CE,0.0,0.0,0.0,286.9,344.95,0,0.0,0,0,4-Jun-24,344.59000000000066,422.51000000000005,47.49086253015847,5.543811247399333,41.837769170115095
,M&M,29-Aug-24,2360.0,CE,0.0,0.0,0.0,260.9,316.25,0,0.0,0,0,4-Jun-24,315.7900000000007,405.23,46.90115792860718,-5.854930392909921,32.29922925751009
,M&M,29-Aug-24,2400.0,CE,0.0,0.0,0.0,236.45,288.9,0,0.0,0,0,4-Jun-24,288.39000000000067,359.495,46.3186914455084,-16.66927292713615,22.505528820580842
,M&M,29-Aug-24,2440.0,CE,0.0,0.0,0.0,213.55,263.1,0,0.0,0,0,4-Jun-24,262.4500000000006,333.90500000000003,45.74565984364282,-26.778865819454325,12.648649892573808
,M&M,29-Aug-24,2480.0,CE,0.0,0.0,0.0,192.2,238.8,0,0.0,0,0,4-Jun-24,238.00000000000068,306.36,45.18440775987962,-36.09744867446767,2.8994301791655115
,M&M,29-Aug-24,2520.0,CE,0.0,0.0,0.0,172.35,216.0,0,0.0,0,0,4-Jun-24,215.09000000000069,279.84,44.63607850420138,-44.570441524697856,-6.594544161607163
,M&M,29-Aug-24,2560.0,CE,0.0,0.0,0.0,154.0,194.75,0,0.0,0,0,4-Jun-24,193.71000000000066,254.75,44.103254595771695,-52.16471864069359,-15.70857905742445
,M&M,29-Aug-24,2600.0,CE,0.0,0.0,0.0,137.15,174.95,0,0.0,0,0,4-Jun-24,173.85000000000068,231.11999999999998,43.58871329471303,-58.86434067014102,-24.339731379967763
,M&M,29-Aug-24,2640.0,CE,0.0,0.0,0.0,121.75,156.65,0,0.0,0,0,4-Jun-24,155.4900000000007,208.96999999999997,43.09386672491176,-64.67100362004837,-32.40598582798388
,M&M,29-Aug-24,2680.0,CE,0.0,0.0,0.0,107.7,139.8,0,0.0,0,0,4-Jun-24,138.59000000000066,188.29500000000002,42.61849330620711,-69.60418965065898,-39.845626592518904
,M&M,29-Aug-24,2720.0,CE,0.0,0.0,0.0,94.95,124.35,0,0.0,0,0,4-Jun-24,123.1100000000007,169.1,42.163945861672104,-73.69310531964842,-46.61512233794481
,M&M,29-Aug-24,2760.0,CE,0.0,0.0,0.0,83.45,110.25,0,0.0,0,0,4-Jun-24,109.00000000000068,151.355,41.731612614597935,-76.97424317632505,-52.68694650562086
,M&M,29-Aug-24,2800.0,CE,0.0,0.0,0.0,73.2,97.45,0,0.0,0,0,4-Jun-24,96.21000000000069,135.03000000000003,41.32488862598694,-79.48539969450388,-58.04663714339746
,M&M,29-Aug-24,2840.0,CE,0.0,0.0,0.0,64.0,85.85,0,0.0,0,0,4-Jun-24,84.66000000000068,120.075,40.939212505101544,-81.28091662818244,-62.693493040354454
,M&M,29-Aug-24,2880.0,CE,0.0,0.0,0.0,55.65,75.55,0,0.0,0,0,4-Jun-24,74.25000000000068,106.42,40.5691371529345,-82.42747927846412,-66.64029028797638
,M&M,29-Aug-24,2920.0,CE,0.0,0.0,0.0,48.35,66.2,0,0.0,0,0,4-Jun-24,64.93000000000067,94.02000000000001,40.226774052415756,-82.96877503833193,-69.90598723804749
,M&M,29-Aug-24,2960.0,CE,0.0,0.0,0.0,41.85,57.75,0,0.0,0,0,4-Jun-24,56.61000000000068,82.805,39.903864187173696,-82.96587257055508,-72.51796430454901
,M&M,29-Aug-24,3000.0,CE,0.0,0.0,0.0,36.15,50.3,0,0.0,0,0,4-Jun-24,49.200000000000685,72.70500000000001,39.60363882263695,-82.47281938274637,-74.50893532018848
,M&M,29-Aug-24,2120.0,PE,0.0,0.0,0.0,25.85,17.3,0,0.0,0,0,4-Jun-24,41.57000000000068,63.114999999999995,39.032157505317386,-81.96831538223815,-76.00081133259842
,M&M,29-Aug-24,2160.0,PE,0.0,0.0,0.0,32.5,22.2,0,0.0,0,0,4-Jun-24,36.94000000000068,55.595000000000006,39.63777897277916,-80.10845252848114,-76.82233957177496
,M&M,29-Aug-24,2200.0,PE,0.0,0.0,0.0,40.3,28.05,0,0.0,0,0,4-Jun-24,35.33000000000068,50.129999999999995,40.38578977565191,-77.11615596182271,-76.88110284978451
,M&M,29-Aug-24,2240.0,PE,0.0,0.0,0.0,49.4,34.95,0,0.0,0,0,4-Jun-24,36.84000000000068,46.725,41.299722620482285,-73.16702154678467,-76.13828658918455
,M&M,29-Aug-24,2280.0,PE,0.0,0.0,0.0,59.9,43.05,0,0.0,0,0,4-Jun-24,41.59000000000068,45.394999999999996,42.397063861542414,-68.40155131794535,-74.59093953493671
,M&M,29-Aug-24,2320.0,PE,0.0,0.0,0.0,71.6,52.5,0,0.0,0,0,4-Jun-24,50.74000000000068,46.154999999999994,43.66090549189158,-62.95508260511744,-72.26376814897286
,M&M,29-Aug-24,2360.0,PE,0.0,0.0,0.0,84.9,63.1,0,0.0,0,0,4-Jun-24,61.22000000000069,49.08,45.13456557753069,-56.90950076338484,-69.19291467185525
,M&M,29-Aug-24,2400.0,PE,0.0,0.0,0.0,99.75,75.05,0,0.0,0,0,4-Jun-24,73.11000000000067,54.220000000000006,46.807568864189015,-50.33977708951018,-65.42228715538623
,M&M,29-Aug-24,2440.0,PE,0.0,0.0,0.0,116.1,88.6,0,0.0,0,0,4-Jun-24,86.45000000000068,61.644999999999996,48.66365820383549,-43.31461150924359,-61.0007520261577
,M&M,29-Aug-24,2480.0,PE,0.0,0.0,0.0,134.0,103.65,0,0.0,0,0,4-Jun-24,101.27000000000068,71.42999999999999,50.69220295712131,-35.88903036790374,-55.978407694506906
,M&M,29-Aug-24,2520.0,PE,0.0,0.0,0.0,153.45,120.15,0,0.0,0,0,4-Jun-24,117.6400000000007,84.19,52.87139506779044,-28.110708614798114,-50.40486787856515
,M&M,29-Aug-24,2560.0,PE,0.0,0.0,0.0,174.4,138.2,0,0.0,0,0,4-Jun-24,135.5400000000007,98.38,55.16966485981645,-20.02500685820769,-44.32889567449366
,M&M,29-Aug-24,2600.0,PE,0.0,0.0,0.0,196.85,157.7,0,0.0,0,0,4-Jun-24,154.96000000000066,114.035,57.55817701443861,-11.670966942266972,-37.79730992804832
,M&M,29-Aug-24,2640.0,PE,0.0,0.0,0.0,220.7,178.75,0,0.0,0,0,4-Jun-24,175.88000000000068,131.165,59.99660027935276,-3.090212399096714,-30.855890422258
,M&M,29-Aug-24,2680.0,PE,0.0,0.0,0.0,245.95,201.2,0,0.0,0,0,4-Jun-24,198.27000000000066,149.77,62.45591585637246,5.682062099388219,-23.548299917928755
,M&M,29-Aug-24,2720.0,PE,0.0,0.0,0.0,272.45,225.1,0,0.0,0,0,4-Jun-24,222.07000000000068,169.85499999999996,64.89515086556405,14.604134004476009,-15.917813133447801
,M&M,29-Aug-24,2760.0,PE,0.0,0.0,0.0,300.25,250.3,0,0.0,0,0,4-Jun-24,247.2400000000007,191.39000000000001,67.29564847404592,23.645596220661844,-8.005131262625872
,M&M,29-Aug-24,2800.0,PE,0.0,0.0,0.0,329.3,276.8,0,0.0,0,0,4-Jun-24,273.7300000000007,214.34499999999997,69.63249056221147,32.777276347637496,0.1513502594268027
,M&M,29-Aug-24,2840.0,PE,0.0,0.0,0.0,359.35,304.55,0,0.0,0,0,4-Jun-24,301.46000000000066,238.67,71.87148804175551,41.9553473719331,8.512149681928062
,M&M,29-Aug-24,2880.0,PE,0.0,0.0,0.0,390.3,333.55,0,0.0,0,0,4-Jun-24,330.33000000000067,264.3,73.99792855174688,51.13696601066118,17.037112947674686
,M&M,29-Aug-24,2920.0,PE,0.0,0.0,0.0,422.25,363.5,0,0.0,0,0,4-Jun-24,360.2900000000007,291.18,76.01379995128661,60.296502368517565,25.688990831843263
,M&M,29-Aug-24,2960.0,PE,0.0,0.0,0.0,455.05,394.4,0,0.0,0,0,4-Jun-24,391.25000000000074,319.245,77.907404473521,69.40216188115699,34.431625041706006
,M&M,29-Aug-24,3000.0,PE,0.0,0.0,0.0,488.6,426.25,0,0.0,0,0,4-Jun-24,423.1100000000007,348.42,79.67492082743905,78.42167105053363,43.22963424347153
,M&MFIN,27-Jun-24,220.0,CE,0.0,0.0,0.0,65.0,40.95,0,0.0,0,0,4-Jun-24,364.2400000000007,332.85,38.161421041900226,50.80309081513886,44.744325557805
,M&MFIN,27-Jun-24,222.5,CE,0.0,0.0,0.0,41.75,38.6,0,0.0,0,0,4-Jun-24,294.53000000000065,312.43,37.02124880714414,26.73094857014138,41.14165016027228
,M&MFIN,27-Jun-24,225.0,CE,0.0,0.0,0.0,60.75,36.3,0,0.0,0,0,4-Jun-24,222.23000000000064,291.26000000000005,38.634802370681484,9.08205138593948,34.72973040540572
